station,valid,altimeter,Date,Time,interval,baropressure_inHg,baropressure_kPa,equivalent_ft,equivalent_m
SBA,2025-09-04T15:20:00Z,29.83,2025-09-04,15:20:00,20,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-04T15:30:00Z,29.83,2025-09-04,15:30:00,30,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-04T15:40:00Z,29.82,2025-09-04,15:40:00,40,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-04T15:45:00Z,29.82,2025-09-04,15:45:00,45,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-04T15:50:00Z,29.82,2025-09-04,15:50:00,50,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-04T16:00:00Z,29.81,2025-09-04,16:00:00,00,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T16:10:00Z,29.81,2025-09-04,16:10:00,10,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T16:15:00Z,29.81,2025-09-04,16:15:00,15,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T16:20:00Z,29.81,2025-09-04,16:20:00,20,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T16:30:00Z,29.81,2025-09-04,16:30:00,30,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T16:40:00Z,29.8,2025-09-04,16:40:00,40,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T16:45:00Z,29.8,2025-09-04,16:45:00,45,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T16:50:00Z,29.8,2025-09-04,16:50:00,50,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T17:00:00Z,29.8,2025-09-04,17:00:00,00,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T17:10:00Z,29.8,2025-09-04,17:10:00,10,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T17:15:00Z,29.8,2025-09-04,17:15:00,15,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T17:20:00Z,29.8,2025-09-04,17:20:00,20,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T17:30:00Z,29.79,2025-09-04,17:30:00,30,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T17:40:00Z,29.79,2025-09-04,17:40:00,40,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T17:45:00Z,29.79,2025-09-04,17:45:00,45,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T17:50:00Z,29.79,2025-09-04,17:50:00,50,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T18:00:00Z,29.78,2025-09-04,18:00:00,00,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:10:00Z,29.78,2025-09-04,18:10:00,10,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:15:00Z,29.78,2025-09-04,18:15:00,15,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:20:00Z,29.78,2025-09-04,18:20:00,20,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:30:00Z,29.78,2025-09-04,18:30:00,30,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:40:00Z,29.78,2025-09-04,18:40:00,40,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:45:00Z,29.78,2025-09-04,18:45:00,45,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T18:50:00Z,29.78,2025-09-04,18:50:00,50,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:00:00Z,29.78,2025-09-04,19:00:00,00,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:10:00Z,29.78,2025-09-04,19:10:00,10,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:15:00Z,29.78,2025-09-04,19:15:00,15,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:20:00Z,29.78,2025-09-04,19:20:00,20,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:30:00Z,29.78,2025-09-04,19:30:00,30,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:40:00Z,29.78,2025-09-04,19:40:00,40,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:45:00Z,29.78,2025-09-04,19:45:00,45,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T19:50:00Z,29.78,2025-09-04,19:50:00,50,29.769403373666,100.81080989054882,33.726558881312776,10.279879906159044
SBA,2025-09-04T20:00:00Z,29.79,2025-09-04,20:00:00,00,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:10:00Z,29.79,2025-09-04,20:10:00,10,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:15:00Z,29.79,2025-09-04,20:15:00,15,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:20:00Z,29.79,2025-09-04,20:20:00,20,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:30:00Z,29.79,2025-09-04,20:30:00,30,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:40:00Z,29.79,2025-09-04,20:40:00,40,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:45:00Z,29.79,2025-09-04,20:45:00,45,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T20:50:00Z,29.79,2025-09-04,20:50:00,50,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T21:00:00Z,29.79,2025-09-04,21:00:00,00,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T21:10:00Z,29.8,2025-09-04,21:10:00,10,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T21:15:00Z,29.8,2025-09-04,21:15:00,15,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T21:20:00Z,29.8,2025-09-04,21:20:00,20,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T21:30:00Z,29.79,2025-09-04,21:30:00,30,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T21:40:00Z,29.8,2025-09-04,21:40:00,40,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T21:45:00Z,29.8,2025-09-04,21:45:00,45,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T21:50:00Z,29.8,2025-09-04,21:50:00,50,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:00:00Z,29.8,2025-09-04,22:00:00,00,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:10:00Z,29.8,2025-09-04,22:10:00,10,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:15:00Z,29.8,2025-09-04,22:15:00,15,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:20:00Z,29.8,2025-09-04,22:20:00,20,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:30:00Z,29.8,2025-09-04,22:30:00,30,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:40:00Z,29.8,2025-09-04,22:40:00,40,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:45:00Z,29.8,2025-09-04,22:45:00,45,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T22:50:00Z,29.79,2025-09-04,22:50:00,50,29.779399815363,100.84466174074711,33.73788411935217,10.283331847027464
SBA,2025-09-04T23:00:00Z,29.8,2025-09-04,23:00:00,00,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T23:10:00Z,29.8,2025-09-04,23:10:00,10,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T23:15:00Z,29.8,2025-09-04,23:15:00,15,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T23:20:00Z,29.8,2025-09-04,23:20:00,20,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T23:30:00Z,29.8,2025-09-04,23:30:00,30,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-04T23:40:00Z,29.81,2025-09-04,23:40:00,40,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T23:45:00Z,29.81,2025-09-04,23:45:00,45,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-04T23:50:00Z,29.81,2025-09-04,23:50:00,50,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T00:00:00Z,29.8,2025-09-05,00:00:00,00,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-05T00:10:00Z,29.8,2025-09-05,00:10:00,10,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-05T00:15:00Z,29.8,2025-09-05,00:15:00,15,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-05T00:20:00Z,29.8,2025-09-05,00:20:00,20,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-05T00:30:00Z,29.8,2025-09-05,00:30:00,30,29.78939625706,100.87851359094543,33.749209357391564,10.286783787895887
SBA,2025-09-05T00:40:00Z,29.81,2025-09-05,00:40:00,40,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T00:45:00Z,29.81,2025-09-05,00:45:00,45,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T00:50:00Z,29.81,2025-09-05,00:50:00,50,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:00:00Z,29.81,2025-09-05,01:00:00,00,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:10:00Z,29.81,2025-09-05,01:10:00,10,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:15:00Z,29.81,2025-09-05,01:15:00,15,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:20:00Z,29.81,2025-09-05,01:20:00,20,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:30:00Z,29.81,2025-09-05,01:30:00,30,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:40:00Z,29.81,2025-09-05,01:40:00,40,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:45:00Z,29.81,2025-09-05,01:45:00,45,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T01:50:00Z,29.81,2025-09-05,01:50:00,50,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:00:00Z,29.82,2025-09-05,02:00:00,00,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T02:10:00Z,29.81,2025-09-05,02:10:00,10,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:15:00Z,29.81,2025-09-05,02:15:00,15,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:20:00Z,29.81,2025-09-05,02:20:00,20,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:30:00Z,29.81,2025-09-05,02:30:00,30,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:40:00Z,29.81,2025-09-05,02:40:00,40,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:45:00Z,29.81,2025-09-05,02:45:00,45,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T02:50:00Z,29.82,2025-09-05,02:50:00,50,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:00:00Z,29.82,2025-09-05,03:00:00,00,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:10:00Z,29.82,2025-09-05,03:10:00,10,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:15:00Z,29.82,2025-09-05,03:15:00,15,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:20:00Z,29.82,2025-09-05,03:20:00,20,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:30:00Z,29.82,2025-09-05,03:30:00,30,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:40:00Z,29.82,2025-09-05,03:40:00,40,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:45:00Z,29.82,2025-09-05,03:45:00,45,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T03:50:00Z,29.82,2025-09-05,03:50:00,50,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:00:00Z,29.82,2025-09-05,04:00:00,00,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:10:00Z,29.82,2025-09-05,04:10:00,10,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:15:00Z,29.82,2025-09-05,04:15:00,15,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:20:00Z,29.82,2025-09-05,04:20:00,20,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:30:00Z,29.82,2025-09-05,04:30:00,30,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T04:40:00Z,29.81,2025-09-05,04:40:00,40,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T04:45:00Z,29.81,2025-09-05,04:45:00,45,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T04:50:00Z,29.81,2025-09-05,04:50:00,50,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T05:00:00Z,29.82,2025-09-05,05:00:00,00,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:10:00Z,29.82,2025-09-05,05:10:00,10,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:15:00Z,29.82,2025-09-05,05:15:00,15,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:20:00Z,29.81,2025-09-05,05:20:00,20,29.799392698757,100.91236544114372,33.760534595430954,10.290235728764307
SBA,2025-09-05T05:30:00Z,29.82,2025-09-05,05:30:00,30,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:40:00Z,29.82,2025-09-05,05:40:00,40,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:45:00Z,29.82,2025-09-05,05:45:00,45,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T05:50:00Z,29.83,2025-09-05,05:50:00,50,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T06:00:00Z,29.83,2025-09-05,06:00:00,00,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T06:10:00Z,29.83,2025-09-05,06:10:00,10,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T06:15:00Z,29.83,2025-09-05,06:15:00,15,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T06:20:00Z,29.83,2025-09-05,06:20:00,20,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T06:30:00Z,29.84,2025-09-05,06:30:00,30,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T06:40:00Z,29.84,2025-09-05,06:40:00,40,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T06:45:00Z,29.84,2025-09-05,06:45:00,45,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T06:50:00Z,29.84,2025-09-05,06:50:00,50,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T07:00:00Z,29.85,2025-09-05,07:00:00,00,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:10:00Z,29.85,2025-09-05,07:10:00,10,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:15:00Z,29.85,2025-09-05,07:15:00,15,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:20:00Z,29.85,2025-09-05,07:20:00,20,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:30:00Z,29.85,2025-09-05,07:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:40:00Z,29.85,2025-09-05,07:40:00,40,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T07:45:00Z,29.86,2025-09-05,07:45:00,45,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T07:50:00Z,29.86,2025-09-05,07:50:00,50,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:00:00Z,29.86,2025-09-05,08:00:00,00,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:10:00Z,29.86,2025-09-05,08:10:00,10,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:15:00Z,29.86,2025-09-05,08:15:00,15,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:20:00Z,29.86,2025-09-05,08:20:00,20,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:30:00Z,29.86,2025-09-05,08:30:00,30,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:40:00Z,29.86,2025-09-05,08:40:00,40,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:45:00Z,29.86,2025-09-05,08:45:00,45,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T08:50:00Z,29.86,2025-09-05,08:50:00,50,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T09:00:00Z,29.86,2025-09-05,09:00:00,00,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T09:10:00Z,29.86,2025-09-05,09:10:00,10,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T09:15:00Z,29.87,2025-09-05,09:15:00,15,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T09:20:00Z,29.87,2025-09-05,09:20:00,20,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T09:30:00Z,29.87,2025-09-05,09:30:00,30,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T09:40:00Z,29.87,2025-09-05,09:40:00,40,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T09:45:00Z,29.87,2025-09-05,09:45:00,45,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T09:50:00Z,29.87,2025-09-05,09:50:00,50,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T10:00:00Z,29.87,2025-09-05,10:00:00,00,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T10:10:00Z,29.88,2025-09-05,10:10:00,10,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:15:00Z,29.88,2025-09-05,10:15:00,15,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:20:00Z,29.88,2025-09-05,10:20:00,20,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:30:00Z,29.88,2025-09-05,10:30:00,30,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:40:00Z,29.88,2025-09-05,10:40:00,40,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:45:00Z,29.88,2025-09-05,10:45:00,45,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T10:50:00Z,29.88,2025-09-05,10:50:00,50,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:00:00Z,29.88,2025-09-05,11:00:00,00,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:10:00Z,29.88,2025-09-05,11:10:00,10,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:15:00Z,29.88,2025-09-05,11:15:00,15,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:20:00Z,29.88,2025-09-05,11:20:00,20,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:30:00Z,29.88,2025-09-05,11:30:00,30,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:40:00Z,29.88,2025-09-05,11:40:00,40,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:45:00Z,29.88,2025-09-05,11:45:00,45,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T11:50:00Z,29.88,2025-09-05,11:50:00,50,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:00:00Z,29.88,2025-09-05,12:00:00,00,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:10:00Z,29.88,2025-09-05,12:10:00,10,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:15:00Z,29.88,2025-09-05,12:15:00,15,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:20:00Z,29.88,2025-09-05,12:20:00,20,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:30:00Z,29.88,2025-09-05,12:30:00,30,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:40:00Z,29.88,2025-09-05,12:40:00,40,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-09-05T12:45:00Z,29.87,2025-09-05,12:45:00,45,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T12:50:00Z,29.87,2025-09-05,12:50:00,50,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T13:00:00Z,29.87,2025-09-05,13:00:00,00,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-09-05T13:10:00Z,29.86,2025-09-05,13:10:00,10,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T13:15:00Z,29.86,2025-09-05,13:15:00,15,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-09-05T13:20:00Z,29.85,2025-09-05,13:20:00,20,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T13:30:00Z,29.85,2025-09-05,13:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T13:40:00Z,29.85,2025-09-05,13:40:00,40,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T13:45:00Z,29.85,2025-09-05,13:45:00,45,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T13:50:00Z,29.85,2025-09-05,13:50:00,50,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-09-05T14:00:00Z,29.84,2025-09-05,14:00:00,00,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T14:10:00Z,29.84,2025-09-05,14:10:00,10,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T14:15:00Z,29.84,2025-09-05,14:15:00,15,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T14:20:00Z,29.84,2025-09-05,14:20:00,20,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-09-05T14:30:00Z,29.83,2025-09-05,14:30:00,30,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T14:40:00Z,29.83,2025-09-05,14:40:00,40,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T14:45:00Z,29.83,2025-09-05,14:45:00,45,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T14:50:00Z,29.83,2025-09-05,14:50:00,50,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T15:00:00Z,29.83,2025-09-05,15:00:00,00,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T15:10:00Z,29.83,2025-09-05,15:10:00,10,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T15:15:00Z,29.83,2025-09-05,15:15:00,15,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T15:20:00Z,29.83,2025-09-05,15:20:00,20,29.819385582151,100.98006914154033,33.78318507150974,10.29713961050115
SBA,2025-09-05T15:30:00Z,29.82,2025-09-05,15:30:00,30,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T15:40:00Z,29.82,2025-09-05,15:40:00,40,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T15:45:00Z,29.82,2025-09-05,15:45:00,45,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T15:50:00Z,29.82,2025-09-05,15:50:00,50,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T16:00:00Z,29.82,2025-09-05,16:00:00,00,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T16:10:00Z,29.82,2025-09-05,16:10:00,10,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T16:15:00Z,29.82,2025-09-05,16:15:00,15,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
SBA,2025-09-05T16:20:00Z,29.82,2025-09-05,16:20:00,20,29.809389140454,100.94621729134204,33.77185983347035,10.29368766963273
