station,valid,alti,Date,Time,interval,baropressure_inHg,baropressure_kPa,equivalent_ft,equivalent_m
SBA,2025-12-01T09:00:00Z,30.06,2025-12-01,09:00:00,00,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T09:10:00Z,30.06,2025-12-01,09:10:00,10,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T09:20:00Z,30.06,2025-12-01,09:20:00,20,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T09:30:00Z,30.07,2025-12-01,09:30:00,30,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-01T09:40:00Z,30.07,2025-12-01,09:40:00,40,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-01T09:50:00Z,30.07,2025-12-01,09:50:00,50,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-01T10:00:00Z,30.06,2025-12-01,10:00:00,00,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T10:10:00Z,30.06,2025-12-01,10:10:00,10,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T10:20:00Z,30.06,2025-12-01,10:20:00,20,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T10:30:00Z,30.06,2025-12-01,10:30:00,30,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T10:40:00Z,30.06,2025-12-01,10:40:00,40,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T10:50:00Z,30.06,2025-12-01,10:50:00,50,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T11:00:00Z,30.06,2025-12-01,11:00:00,00,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-01T11:10:00Z,30.05,2025-12-01,11:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-01T11:20:00Z,30.05,2025-12-01,11:20:00,20,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-01T11:30:00Z,30.05,2025-12-01,11:30:00,30,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-01T11:40:00Z,30.04,2025-12-01,11:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T11:50:00Z,30.04,2025-12-01,11:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T12:00:00Z,30.03,2025-12-01,12:00:00,00,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T12:10:00Z,30.03,2025-12-01,12:10:00,10,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T12:20:00Z,30.03,2025-12-01,12:20:00,20,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T12:30:00Z,30.02,2025-12-01,12:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T12:40:00Z,30.02,2025-12-01,12:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T12:50:00Z,30.02,2025-12-01,12:50:00,50,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T13:00:00Z,30.01,2025-12-01,13:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T13:10:00Z,30.01,2025-12-01,13:10:00,10,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T13:20:00Z,30.01,2025-12-01,13:20:00,20,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T13:30:00Z,30,2025-12-01,13:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T13:40:00Z,30,2025-12-01,13:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T13:50:00Z,30,2025-12-01,13:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:00:00Z,30,2025-12-01,14:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:10:00Z,30,2025-12-01,14:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:20:00Z,30,2025-12-01,14:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:30:00Z,30,2025-12-01,14:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:40:00Z,30,2025-12-01,14:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T14:50:00Z,30,2025-12-01,14:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:00:00Z,30,2025-12-01,15:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:10:00Z,30,2025-12-01,15:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:20:00Z,30,2025-12-01,15:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:30:00Z,30,2025-12-01,15:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:40:00Z,30,2025-12-01,15:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T15:50:00Z,30,2025-12-01,15:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T16:00:00Z,30,2025-12-01,16:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T16:10:00Z,30,2025-12-01,16:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T16:20:00Z,30,2025-12-01,16:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T16:30:00Z,30,2025-12-01,16:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T16:40:00Z,30.01,2025-12-01,16:40:00,40,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T16:50:00Z,30,2025-12-01,16:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-01T17:00:00Z,30.01,2025-12-01,17:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T17:10:00Z,30.01,2025-12-01,17:10:00,10,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T17:20:00Z,30.01,2025-12-01,17:20:00,20,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T17:30:00Z,30.01,2025-12-01,17:30:00,30,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T17:40:00Z,30.01,2025-12-01,17:40:00,40,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T17:50:00Z,30.01,2025-12-01,17:50:00,50,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-01T18:00:00Z,30.02,2025-12-01,18:00:00,00,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T18:10:00Z,30.02,2025-12-01,18:10:00,10,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T18:20:00Z,30.02,2025-12-01,18:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T18:30:00Z,30.02,2025-12-01,18:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T18:40:00Z,30.02,2025-12-01,18:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-01T18:50:00Z,30.03,2025-12-01,18:50:00,50,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T19:00:00Z,30.03,2025-12-01,19:00:00,00,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T19:10:00Z,30.03,2025-12-01,19:10:00,10,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T19:20:00Z,30.03,2025-12-01,19:20:00,20,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-01T19:30:00Z,30.04,2025-12-01,19:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T19:40:00Z,30.04,2025-12-01,19:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T19:50:00Z,30.04,2025-12-01,19:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:00:00Z,30.04,2025-12-01,20:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:10:00Z,30.04,2025-12-01,20:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:20:00Z,30.04,2025-12-01,20:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:30:00Z,30.04,2025-12-01,20:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:40:00Z,30.04,2025-12-01,20:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T20:50:00Z,30.04,2025-12-01,20:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T21:00:00Z,30.04,2025-12-01,21:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T21:10:00Z,30.05,2025-12-01,21:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-01T21:20:00Z,30.04,2025-12-01,21:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T21:30:00Z,30.04,2025-12-01,21:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T21:40:00Z,30.04,2025-12-01,21:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T21:50:00Z,30.04,2025-12-01,21:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:00:00Z,30.04,2025-12-01,22:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:10:00Z,30.04,2025-12-01,22:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:20:00Z,30.04,2025-12-01,22:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:30:00Z,30.04,2025-12-01,22:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:40:00Z,30.04,2025-12-01,22:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T22:50:00Z,30.04,2025-12-01,22:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:00:00Z,30.04,2025-12-01,23:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:10:00Z,30.04,2025-12-01,23:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:20:00Z,30.04,2025-12-01,23:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:30:00Z,30.04,2025-12-01,23:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:40:00Z,30.04,2025-12-01,23:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-01T23:50:00Z,30.04,2025-12-01,23:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:00:00Z,30.04,2025-12-02,00:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:10:00Z,30.04,2025-12-02,00:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:20:00Z,30.04,2025-12-02,00:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:30:00Z,30.04,2025-12-02,00:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:40:00Z,30.04,2025-12-02,00:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T00:50:00Z,30.04,2025-12-02,00:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:00:00Z,30.04,2025-12-02,01:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:10:00Z,30.04,2025-12-02,01:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:20:00Z,30.04,2025-12-02,01:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:30:00Z,30.04,2025-12-02,01:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:40:00Z,30.04,2025-12-02,01:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T01:50:00Z,30.04,2025-12-02,01:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T02:00:00Z,30.05,2025-12-02,02:00:00,00,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T02:10:00Z,30.05,2025-12-02,02:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T02:20:00Z,30.05,2025-12-02,02:20:00,20,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T02:30:00Z,30.05,2025-12-02,02:30:00,30,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T02:40:00Z,30.04,2025-12-02,02:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T02:50:00Z,30.04,2025-12-02,02:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T03:00:00Z,30.04,2025-12-02,03:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T03:10:00Z,30.04,2025-12-02,03:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T03:20:00Z,30.03,2025-12-02,03:20:00,20,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T03:30:00Z,30.03,2025-12-02,03:30:00,30,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T03:40:00Z,30.03,2025-12-02,03:40:00,40,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T03:50:00Z,30.03,2025-12-02,03:50:00,50,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T04:00:00Z,30.02,2025-12-02,04:00:00,00,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T04:10:00Z,30.02,2025-12-02,04:10:00,10,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T04:20:00Z,30.02,2025-12-02,04:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T04:30:00Z,30.01,2025-12-02,04:30:00,30,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T04:40:00Z,30.01,2025-12-02,04:40:00,40,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T04:50:00Z,30.01,2025-12-02,04:50:00,50,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T05:00:00Z,30.01,2025-12-02,05:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T05:10:00Z,30.02,2025-12-02,05:10:00,10,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T05:20:00Z,30.02,2025-12-02,05:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T05:30:00Z,30.02,2025-12-02,05:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T05:40:00Z,30.02,2025-12-02,05:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T05:50:00Z,30.03,2025-12-02,05:50:00,50,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T06:00:00Z,30.03,2025-12-02,06:00:00,00,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T06:10:00Z,30.03,2025-12-02,06:10:00,10,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T06:20:00Z,30.04,2025-12-02,06:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T06:30:00Z,30.04,2025-12-02,06:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T06:40:00Z,30.04,2025-12-02,06:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T06:50:00Z,30.04,2025-12-02,06:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T07:00:00Z,30.04,2025-12-02,07:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T07:10:00Z,30.05,2025-12-02,07:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T07:20:00Z,30.05,2025-12-02,07:20:00,20,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T07:30:00Z,30.05,2025-12-02,07:30:00,30,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T07:40:00Z,30.05,2025-12-02,07:40:00,40,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T07:50:00Z,30.05,2025-12-02,07:50:00,50,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T08:00:00Z,30.05,2025-12-02,08:00:00,00,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T08:10:00Z,30.05,2025-12-02,08:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T08:20:00Z,30.06,2025-12-02,08:20:00,20,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T08:30:00Z,30.06,2025-12-02,08:30:00,30,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T08:40:00Z,30.07,2025-12-02,08:40:00,40,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T08:50:00Z,30.07,2025-12-02,08:50:00,50,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T09:00:00Z,30.07,2025-12-02,09:00:00,00,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T09:10:00Z,30.07,2025-12-02,09:10:00,10,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T09:20:00Z,30.08,2025-12-02,09:20:00,20,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2025-12-02T09:30:00Z,30.08,2025-12-02,09:30:00,30,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2025-12-02T09:40:00Z,30.07,2025-12-02,09:40:00,40,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T09:50:00Z,30.07,2025-12-02,09:50:00,50,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T10:00:00Z,30.07,2025-12-02,10:00:00,00,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T10:10:00Z,30.07,2025-12-02,10:10:00,10,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2025-12-02T10:20:00Z,30.06,2025-12-02,10:20:00,20,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T10:30:00Z,30.06,2025-12-02,10:30:00,30,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T10:40:00Z,30.06,2025-12-02,10:40:00,40,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T10:50:00Z,30.06,2025-12-02,10:50:00,50,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2025-12-02T11:00:00Z,30.05,2025-12-02,11:00:00,00,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T11:10:00Z,30.05,2025-12-02,11:10:00,10,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2025-12-02T11:20:00Z,30.04,2025-12-02,11:20:00,20,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T11:30:00Z,30.04,2025-12-02,11:30:00,30,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T11:40:00Z,30.04,2025-12-02,11:40:00,40,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T11:50:00Z,30.04,2025-12-02,11:50:00,50,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2025-12-02T12:00:00Z,30.03,2025-12-02,12:00:00,00,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T12:10:00Z,30.03,2025-12-02,12:10:00,10,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2025-12-02T12:20:00Z,30.02,2025-12-02,12:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T12:30:00Z,30.02,2025-12-02,12:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T12:40:00Z,30.02,2025-12-02,12:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2025-12-02T12:50:00Z,30.01,2025-12-02,12:50:00,50,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T13:00:00Z,30.01,2025-12-02,13:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2025-12-02T13:10:00Z,30,2025-12-02,13:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-02T13:20:00Z,30,2025-12-02,13:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2025-12-02T13:30:00Z,29.99,2025-12-02,13:30:00,30,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-12-02T13:40:00Z,29.99,2025-12-02,13:40:00,40,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-12-02T13:50:00Z,29.99,2025-12-02,13:50:00,50,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2025-12-02T14:00:00Z,29.98,2025-12-02,14:00:00,00,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T14:10:00Z,29.98,2025-12-02,14:10:00,10,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T14:20:00Z,29.98,2025-12-02,14:20:00,20,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T14:30:00Z,29.98,2025-12-02,14:30:00,30,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T14:40:00Z,29.98,2025-12-02,14:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T14:50:00Z,29.98,2025-12-02,14:50:00,50,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T15:00:00Z,29.98,2025-12-02,15:00:00,00,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2025-12-02T15:10:00Z,29.97,2025-12-02,15:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-12-02T15:20:00Z,29.97,2025-12-02,15:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-12-02T15:30:00Z,29.97,2025-12-02,15:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-12-02T15:40:00Z,29.97,2025-12-02,15:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2025-12-02T15:50:00Z,29.96,2025-12-02,15:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:00:00Z,29.96,2025-12-02,16:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:10:00Z,29.96,2025-12-02,16:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:20:00Z,29.96,2025-12-02,16:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:30:00Z,29.96,2025-12-02,16:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:40:00Z,29.96,2025-12-02,16:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T16:50:00Z,29.96,2025-12-02,16:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T17:00:00Z,29.95,2025-12-02,17:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-12-02T17:10:00Z,29.95,2025-12-02,17:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-12-02T17:20:00Z,29.96,2025-12-02,17:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2025-12-02T17:30:00Z,29.95,2025-12-02,17:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-12-02T17:40:00Z,29.95,2025-12-02,17:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-12-02T17:50:00Z,29.95,2025-12-02,17:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2025-12-02T18:00:00Z,29.95,2025-12-02,18:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
